Unnamed: 0,Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],NODC Accession Number,WOD Cruise Identifier,WOD Unique Cast,Platform,Project,Originator's Cruise,Originator's Station,Originator's Station Number,Investigator,Institution,Source,Instruments,Methods,pH Scale,Depth Correction Info,Depth [m],Temperature [degrees_C],Salinity [psu],Oxygen [~$m~#mol/kg],Phosphate,Silicate,Nitrate,Nitrite [~$m~#mol/kg],pH,Chlorophyll [~$m~#g/l],Plankton/Biomass,Alkalinity [meq/l],NO2+NO3 [~$m~#mol/kg],pCO~_2 [~$m~#atm],tCO2,Tritium [TU],Helium [nmol/kg],~$d~#~^3He [%],~$D~#~^1~^4C [~%],~$d~#~^1~^3C [~%],Argon [nmol/kg],Neon [nmol/kg],CFC11 [pmol/kg],CFC12 [pmol/kg],CFC113 [pmol/kg],~$d~#~^1~^8O [~%],Transmissivity [m~^-~^1],SA,CT,pdens,Nstar,CT_resid,SA_resid,Phosphate_resid,Nitrate_resid,Silicate_resid,tCO2_resid,13CW_frac_total,NEPIW_frac_total,AAIW_frac_total,13CW_frac,NEPIW_frac,AAIW_frac,aerobic_remin,anaerobic_remin,Nitrate_to_aerobic_remin_ratio,Phosphate_to_aerobic_remin_ratio,Silicate_to_aerobic_remin_ratio,tCO2_to_aerobic_remin_ratio,Nitrate_to_anaerobic_remin_ratio,Phosphate_to_anaerobic_remin_ratio,Silicate_to_anaerobic_remin_ratio,tCO2_to_anaerobic_remin_ratio
3702,WOD_UNITED STATES,11701944,B,2007-12-18T19:10,-109.99829,21.4147,3162.0,,US028034,11701944,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,397.93,8.8112,34.528801,5.8,2.78,51.6,31.5,,7.3622,,,2.3706,,,2291.1141555200106,,,,,-0.34,,,,,,,,34.697933,8.7662,26.79301,-12.979999999999997,0.00046327912330490826,0.0010598606096411337,0.042059422538517376,0.0002328885509083556,0.0024622689405013045,0.0009973738913459883,0.01181507770525415,0.023674559268363534,0.011859731448820875,0.01181507770525415,0.023674559268363534,0.011859731448820875,0.018506512222370538,0.011825595010913093,0.9000000000000001,0.0,10.8,6.0,1.0292987210670694,0.0,1.3586743118085318,0.8234389768536531
3703,WOD_UNITED STATES,11701944,B,2007-12-18T19:10,-109.99829,21.4147,3162.0,,US028034,11701944,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,470.53,8.0113,34.5257,3.8,2.9,59.6,33.6,,7.3492,,,2.3785,,,2301.068022074349,,,,,-0.33,,,0.079,0.046,,,,34.695942,7.96104,26.914449,-12.799999999999995,0.000384255069260114,0.0017227711928271307,0.04138053092856957,0.00017367030767380766,0.0017376238472444124,0.0009041698335660762,0.01919720348629629,0.03845682470782971,0.01925969411323876,0.01919720348629629,0.03845682470782971,0.01925969411323876,0.018958287170119426,0.011140066323770167,1.3747727084867511,0.0,16.49727250184101,9.165151389911674,0.22551373096646898,0.0,0.2976781248757369,0.18041098477317097
3704,WOD_UNITED STATES,11701944,B,2007-12-18T19:10,-109.99829,21.4147,3162.0,,US028034,11701944,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,545.17,7.253,34.511501,3.8,2.99,67.9,36.0,,7.3478,,,2.3897,,,2311.652451995296,,,,,,,,,,,,,34.682756,7.19815,27.014246,-11.840000000000003,0.0003395002875068392,0.0018599890287292172,0.04078833180710927,5.233546177360141e-05,0.0016061992524883818,0.000820340294707944,0.02072664345072638,0.04152099337831796,0.020794384079698816,0.02072664345072638,0.04152099337831796,0.020794384079698816,0.02063241162444738,0.011413067903483332,1.08144347326633,0.0,12.977321679195965,7.2096231551088685,6.393019365894034e-05,0.0,8.438785563035124e-05,5.114415492805556e-05
3705,WOD_UNITED STATES,11701944,B,2007-12-18T19:10,-109.99829,21.4147,3162.0,,US028034,11701944,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,644.17,6.1723,34.4786,5.8,3.06,79.6,39.7,,7.3349,,,2.3956,,,2322.285208868686,,,,,-0.37,,,0.019,0.01,,,,34.650962,6.11325,27.13482,-9.259999999999998,0.0010919981877156445,0.0022464187631633507,0.04576644172878049,0.0001489887248318698,0.0036020655279770555,0.001176160868711244,0.02513057924778663,0.05045392892941151,0.02532374117012532,0.02513057924778663,0.05045392892941151,0.02532374117012532,0.028465217855935847,0.011944763222490452,1.180245711350824,4.965068306494546e-17,14.162948536209885,7.868304742338827,5.10311970903759e-12,7.021666937153402e-17,6.738076800677057e-12,4.079938616140583e-12
3706,WOD_UNITED STATES,11701944,B,2007-12-18T19:10,-109.99829,21.4147,3162.0,,US028034,11701944,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,745.0,5.5323,34.482201,7.0,3.11,88.5,41.7,,7.3239,,,2.4042,,,2333.3878611487944,,,,,-0.36,,,,,,,,34.655712,5.46732,27.218852,-8.059999999999995,2.254196829882418e-13,4.263256640436048e-15,0.04780320349057327,1.5881497102299166e-05,1.0445252802486291,0.10667984794172801,8.078423812094104e-23,5.719673556709663e-14,5.718777012559421e-14,8.078423812094104e-23,5.719673556709663e-14,5.718777012559421e-14,0.02807162796807471,0.01258485281872486,0.4954649440255906,3.510833468576701e-17,5.945579328307082,3.303099626837267,0.0,0.0,0.0,0.0
3712,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,215.45,11.5492,34.699299,4.7,2.62,35.4,25.5,,7.4064,,,2.3641,,,2267.713976354672,,,,,,,,0.526,0.311,,,,34.867114,11.51704,26.4522,-16.42,0.0007083883593641827,0.007101983411280925,0.05315245393253274,7.724002921372939e-05,0.0030288325170897954,0.0013162085931603222,0.07901035787366431,0.15813274973500163,0.07912245434131203,0.07901035787366431,0.15813274973500163,0.07912245434131203,0.048780485716663574,0.023386622957330284,1.1029848009558165,3.510833468576701e-17,13.235817611469795,7.353232006372109,11.18038011149301,4.965068306494546e-17,14.758101747170773,8.944304089194407
3713,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,273.92,10.6179,34.648998,4.4,2.71,39.8,26.2,,7.3796,,,2.3658,,,2276.3869380560973,,,,,,,,0.339,0.197,,,,34.81709,10.58089,26.582942,-17.16,0.0005956603268087849,0.008110944535528198,0.04200030697261133,6.043861259690669e-05,0.0021265897366416313,0.0010230119705391335,0.0902215308735501,0.18055555589340264,0.09033405325204893,0.0902215308735501,0.18055555589340264,0.09033405325204893,0.04699432309269348,0.026282324181308568,1.374772708485142,0.0,16.4972725018217,9.165151389900945,11.558470391021237,0.0,15.257180916148032,9.246776312816989
3714,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,348.05,9.6127,34.5826,4.7,2.78,45.2,29.0,,7.383,,,2.3658,,,2281.1817841203283,,,,,,,,0.214,0.127,,,,34.751247,9.57026,26.704674,-15.479999999999997,0.0005352169602801239,0.006144129928905543,0.039092174733682476,9.860032616465176e-05,0.0021757487143882564,0.000948701703902733,0.06828179989877912,0.1365791858113006,0.06829745256983266,0.06828179989877912,0.1365791858113006,0.06829745256983266,0.03177533039860916,0.018046556513333215,1.2,0.0,14.399999999999999,8.0,11.486171606469748,0.0,15.161746520540067,9.188937285175797
3715,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,423.14,8.4309,34.5243,5.5,2.91,55.0,32.7,,7.3534,,,2.3703,,,2292.644952211729,,,,,,,,0.127,0.072,,,,34.693726,8.38436,26.848923,-13.86,0.0005665131930385751,0.004458930119621148,0.03732376432804567,0.0001714500246426856,0.0025775305377956697,0.0008856530268117239,0.04951594665150135,0.09900098318491315,0.04948513615288139,0.04951594665150135,0.09900098318491315,0.04948513615288139,0.025459210608618353,0.01217674159124708,1.1999999999999966,0.0,14.399999999999958,7.999999999999976,11.235142224068866,3.510833468576701e-17,14.830387735770904,8.988113779255091
3716,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,498.01,7.5016,34.497398,5.3,3.0,63.8,35.4,,7.3415,,,2.379,,,2302.4112107298733,,,,,,,,0.065,0.037,,,,34.667853,7.45081,26.966855,-12.6,0.0005467240887655688,0.0035166347502332794,0.038698946411055854,0.00018159329712929314,0.002663451964288672,0.0009075011882637503,0.039011060535955266,0.07795188433470462,0.038940915744697636,0.039011060535955266,0.07795188433470462,0.038940915744697636,0.02258492028151791,0.014702640181913198,1.1999999999985602,0.0,14.399999999982725,7.9999999999904015,11.231728655144112,3.510833468576701e-17,14.825881824790228,8.985382924115289
3717,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,578.4,6.6824,34.4897,5.1,3.1,73.6,38.0,,7.335,,,2.3886,,,2314.43525144713,,,,,,,,0.034,0.02,,,,34.661223,6.62708,27.075611,-11.6,0.0005771403210131733,0.002770093111904822,0.04132028510683686,0.00021189465921283922,0.0027624983112248033,0.0008995336058295326,0.030744857421423792,0.06145196752116523,0.03070727319026873,0.030744857421423792,0.06145196752116523,0.03070727319026873,0.026930762144892602,0.01541786424902758,1.417871618896065,4.965068306494546e-17,17.01445942675278,9.452477459307097,11.456439237385915,0.0,15.122499793349409,9.165151389908731
3718,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,677.38,6.1461,34.514599,3.8,3.18,81.1,40.0,,7.3296,,,2.3987,,,2326.008761728032,,,,,,,,0.02,0.011,,,,34.687442,6.0835,27.16724,-10.880000000000004,0.0006399956492920623,0.00274789030641038,0.044056503621393135,2.3493614824735808e-05,0.00263104573858626,0.0010957159047868363,0.030633047620314297,0.06137995027132015,0.03074701178623959,0.030633047620314297,0.06137995027132015,0.03074701178623959,0.030118674996481232,0.015726095836381185,1.2415290887290291,3.510833468576701e-17,14.898349064748349,8.276860591526862,9.058694172468075,0.0,11.95747630765786,7.246955337974461
3719,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,793.94,5.4575,34.5172,4.6,3.24,90.1,42.5,,7.3351,,,2.4049,,,2334.8601550282506,,,,,,,,0.009,0.003,,,,34.691314,5.38801,27.256384,-9.340000000000003,0.0,0.0,0.04642497420745418,3.543056885320084e-05,1.29327316220115,0.1320666954132098,0.0,0.0,0.0,0.0,0.0,0.0,0.026280403008299716,0.012587225878137471,0.058154141469732676,0.0,0.6978496976368007,0.38769427646488597,1.9193180588789478e-11,0.0,2.5330138076804153e-11,1.5351986414605448e-11
3724,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,215.45,11.5492,34.699299,4.7,2.62,35.4,25.5,,7.4064,,,2.3641,,,2267.713976354672,,,,,,,,0.526,0.311,,,,34.867114,11.51704,26.4522,-16.42,0.0007083883593641827,0.007101983411280925,0.05315245393253274,7.724002921372939e-05,0.0030288325170897954,0.0013162085931603222,0.07901035787366431,0.15813274973500163,0.07912245434131203,0.07901035787366431,0.15813274973500163,0.07912245434131203,0.048780485716663574,0.023386622957330284,1.1029848009558165,3.510833468576701e-17,13.235817611469795,7.353232006372109,11.18038011149301,4.965068306494546e-17,14.758101747170773,8.944304089194407
3725,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,273.92,10.6179,34.648998,4.4,2.71,39.8,26.2,,7.3796,,,2.3658,,,2276.3869380560973,,,,,,,,0.339,0.197,,,,34.81709,10.58089,26.582942,-17.16,0.0005956603268087849,0.008110944535528198,0.04200030697261133,6.043861259690669e-05,0.0021265897366416313,0.0010230119705391335,0.0902215308735501,0.18055555589340264,0.09033405325204893,0.0902215308735501,0.18055555589340264,0.09033405325204893,0.04699432309269348,0.026282324181308568,1.374772708485142,0.0,16.4972725018217,9.165151389900945,11.558470391021237,0.0,15.257180916148032,9.246776312816989
3726,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,348.05,9.6127,34.5826,4.7,2.78,45.2,29.0,,7.383,,,2.3658,,,2281.1817841203283,,,,,,,,0.214,0.127,,,,34.751247,9.57026,26.704674,-15.479999999999997,0.0005352169602801239,0.006144129928905543,0.039092174733682476,9.860032616465176e-05,0.0021757487143882564,0.000948701703902733,0.06828179989877912,0.1365791858113006,0.06829745256983266,0.06828179989877912,0.1365791858113006,0.06829745256983266,0.03177533039860916,0.018046556513333215,1.2,0.0,14.399999999999999,8.0,11.486171606469748,0.0,15.161746520540067,9.188937285175797
3727,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,423.14,8.4309,34.5243,5.5,2.91,55.0,32.7,,7.3534,,,2.3703,,,2292.644952211729,,,,,,,,0.127,0.072,,,,34.693726,8.38436,26.848923,-13.86,0.0005665131930385751,0.004458930119621148,0.03732376432804567,0.0001714500246426856,0.0025775305377956697,0.0008856530268117239,0.04951594665150135,0.09900098318491315,0.04948513615288139,0.04951594665150135,0.09900098318491315,0.04948513615288139,0.025459210608618353,0.01217674159124708,1.1999999999999966,0.0,14.399999999999958,7.999999999999976,11.235142224068866,3.510833468576701e-17,14.830387735770904,8.988113779255091
3728,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,498.01,7.5016,34.497398,5.3,3.0,63.8,35.4,,7.3415,,,2.379,,,2302.4112107298733,,,,,,,,0.065,0.037,,,,34.667853,7.45081,26.966855,-12.6,0.0005467240887655688,0.0035166347502332794,0.038698946411055854,0.00018159329712929314,0.002663451964288672,0.0009075011882637503,0.039011060535955266,0.07795188433470462,0.038940915744697636,0.039011060535955266,0.07795188433470462,0.038940915744697636,0.02258492028151791,0.014702640181913198,1.1999999999985602,0.0,14.399999999982725,7.9999999999904015,11.231728655144112,3.510833468576701e-17,14.825881824790228,8.985382924115289
3729,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,578.4,6.6824,34.4897,5.1,3.1,73.6,38.0,,7.335,,,2.3886,,,2314.43525144713,,,,,,,,0.034,0.02,,,,34.661223,6.62708,27.075611,-11.6,0.0005771403210131733,0.002770093111904822,0.04132028510683686,0.00021189465921283922,0.0027624983112248033,0.0008995336058295326,0.030744857421423792,0.06145196752116523,0.03070727319026873,0.030744857421423792,0.06145196752116523,0.03070727319026873,0.026930762144892602,0.01541786424902758,1.417871618896065,4.965068306494546e-17,17.01445942675278,9.452477459307097,11.456439237385915,0.0,15.122499793349409,9.165151389908731
3730,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,677.38,6.1461,34.514599,3.8,3.18,81.1,40.0,,7.3296,,,2.3987,,,2326.008761728032,,,,,,,,0.02,0.011,,,,34.687442,6.0835,27.16724,-10.880000000000004,0.0006399956492920623,0.00274789030641038,0.044056503621393135,2.3493614824735808e-05,0.00263104573858626,0.0010957159047868363,0.030633047620314297,0.06137995027132015,0.03074701178623959,0.030633047620314297,0.06137995027132015,0.03074701178623959,0.030118674996481232,0.015726095836381185,1.2415290887290291,3.510833468576701e-17,14.898349064748349,8.276860591526862,9.058694172468075,0.0,11.95747630765786,7.246955337974461
3731,WOD_UNITED STATES,11701945,B,2007-12-19T00:40,-110.00101,20.8335,3199.0,,US028034,11701945,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,793.94,5.4575,34.5172,4.6,3.24,90.1,42.5,,7.3351,,,2.4049,,,2334.8601550282506,,,,,,,,0.009,0.003,,,,34.691314,5.38801,27.256384,-9.340000000000003,0.0,0.0,0.04642497420745418,3.543056885320084e-05,1.29327316220115,0.1320666954132098,0.0,0.0,0.0,0.0,0.0,0.0,0.026280403008299716,0.012587225878137471,0.058154141469732676,0.0,0.6978496976368007,0.38769427646488597,1.9193180588789478e-11,0.0,2.5330138076804153e-11,1.5351986414605448e-11
3736,WOD_UNITED STATES,11701946,B,2007-12-19T06:27,-109.99881,20.2488,3270.0,,US028034,11701946,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,248.02,11.2115,34.706799,3.0,2.6,36.2,23.5,,7.397,,,2.3681,,,2273.601864076476,,,,,,,,,,,,,34.87485,11.17552,26.520974,-18.1,0.0004077711812941167,0.010149504251415475,0.04652668986897176,4.403229827900648e-05,0.0025118003010095136,0.001145722374055131,0.11283857615858224,0.22575177901771998,0.11291321424424704,0.11283857615858224,0.22575177901771998,0.11291321424424704,0.06294421626610418,0.030084802857345435,1.0353962356486297,3.510833468576701e-17,12.424754827783556,6.9026415709908635,9.72531130308873,3.510833468576701e-17,12.837410920077122,7.780249042470981
3737,WOD_UNITED STATES,11701946,B,2007-12-19T06:27,-109.99881,20.2488,3270.0,,US028034,11701946,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,322.16,9.9833,34.625401,3.8,2.71,43.0,27.1,,7.3735,,,2.3692,,,2283.1949682540007,0.158,1.7907,9.05,,,,7.504,0.241,0.143,,,,34.793859,9.94223,26.675353,-16.259999999999998,0.00029736110155146396,0.0065855719624598845,0.03946180635983198,0.00016355347698632366,0.0014256085219516935,0.0009190230002293227,0.0731717170502321,0.14634202029058033,0.07317032269522741,0.0731717170502321,0.14634202029058033,0.07317032269522741,0.04638191119322612,0.027537983623551063,0.8999999999997347,0.0,10.799999999996816,5.999999999998231,10.390302750104038,0.0,13.71519963013733,8.312242200083228
3738,WOD_UNITED STATES,11701946,B,2007-12-19T06:27,-109.99881,20.2488,3270.0,,US028034,11701946,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,396.17,8.9369,34.567699,5.4,2.84,49.8,30.7,,7.3433,,,2.3721,,,2289.7271562055607,0.086,1.826,8.71,,,,7.655,0.119,0.073,,,,34.73686,8.89106,26.803562,-14.739999999999998,0.00044557822631368765,0.005470055044550263,0.03755110611631881,6.0735542040591e-05,0.0018568925388780435,0.0009013245121916415,0.06081603222948662,0.12167453817944236,0.06085855107731754,0.06081603222948662,0.12167453817944236,0.06085855107731754,0.03064733384824018,0.013854962191164121,1.2,0.0,14.399999999999999,8.0,11.4564392373896,0.0,15.122499793354269,9.16515138991168
3739,WOD_UNITED STATES,11701946,B,2007-12-19T06:27,-109.99881,20.2488,3270.0,,US028034,11701946,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,470.96,8.1311,34.549198,3.9,2.98,59.5,32.8,,7.3524,,,2.3779,,,2301.7484384766526,,,,,,,,,,,,,34.719414,8.07998,26.915001,-14.880000000000004,0.00047474154962161866,0.004594700273909896,0.03689557413028676,0.00017584388149933218,0.002287766393972421,0.0008260432066842241,0.05105436563044649,0.10211133656917111,0.05105704199519259,0.05105436563044649,0.10211133656917111,0.05105704199519259,0.03188585242316735,0.021482720033968523,1.4999999999953528,3.510833468576701e-17,17.999999999944233,9.999999999969019,12.24744871391589,0.0,16.166632302368974,9.797958971132712
3740,WOD_UNITED STATES,11701946,B,2007-12-19T06:27,-109.99881,20.2488,3270.0,,US028034,11701946,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,563.55,7.0729,34.5219,3.7,3.1,70.1,36.4,,7.3377,,,2.39,,,2313.6218029736515,,,,,,,,0.035,0.019,,,,34.6933,7.01681,27.047721,-13.200000000000005,0.000511595394476284,0.004431768109288719,0.03788367037698567,0.000192364266129165,0.0022601030099153986,0.000871592607689383,0.049277085334230135,0.09859400569884182,0.049316997788769426,0.049277085334230135,0.09859400569884182,0.049316997788769426,0.031022702904625516,0.01793257862596692,1.4696938456699067,3.510833468576701e-17,17.63632614803888,9.797958971132712,11.75549006632932,0.0,15.517246887554704,9.404392053063459
3741,WOD_UNITED STATES,11701946,B,2007-12-19T06:27,-109.99881,20.2488,3270.0,,US028034,11701946,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,695.43,6.0932,34.510502,4.8,3.19,80.6,40.5,,7.3314,,,2.3955,,,2326.000208785097,,,,,,,,,,,,,34.683443,6.02923,27.171017,-10.54,0.000609080707756374,0.0023653477272784695,0.04513573882179691,2.0375904695294276e-05,0.0026341222861117736,0.001117857492444449,0.02636745634863641,0.052831837724311485,0.026464518383074342,0.02636745634863641,0.052831837724311485,0.026464518383074342,0.03222774541243948,0.017620133702957327,1.3997648447119495,0.0,16.797178136543398,9.331765631412996,9.807219291144122,3.510833468576701e-17,12.94552946431024,7.845775432915297
3742,WOD_UNITED STATES,11701946,B,2007-12-19T06:27,-109.99881,20.2488,3270.0,,US028034,11701946,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,843.27,5.2954,34.528999,4.9,3.27,92.2,43.2,,7.3283,,,2.4083,,,2340.147359293372,,,,,,,,,,,,,34.703574,5.22229,27.285735,-9.119999999999996,0.0,0.0,0.04647323768685229,3.465616043527575e-05,1.2874284468609183,0.13146781914309522,0.0,0.0,0.0,0.0,0.0,0.0,0.02630101003432708,0.012586897477784765,0.051348646845748296,3.510833468576701e-17,0.616183762148971,0.3423243123049857,1.0065548495094216e-11,0.0,1.3288570548128385e-11,8.049028612486117e-12
3747,WOD_UNITED STATES,11701946,B,2007-12-19T06:27,-109.99881,20.2488,3270.0,,US028034,11701946,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,248.02,11.2115,34.706799,3.0,2.6,36.2,23.5,,7.397,,,2.3681,,,2273.601864076476,,,,,,,,,,,,,34.87485,11.17552,26.520974,-18.1,0.0004077711812941167,0.010149504251415475,0.04652668986897176,4.403229827900648e-05,0.0025118003010095136,0.001145722374055131,0.11283857615858224,0.22575177901771998,0.11291321424424704,0.11283857615858224,0.22575177901771998,0.11291321424424704,0.06294421626610418,0.030084802857345435,1.0353962356486297,3.510833468576701e-17,12.424754827783556,6.9026415709908635,9.72531130308873,3.510833468576701e-17,12.837410920077122,7.780249042470981
3748,WOD_UNITED STATES,11701946,B,2007-12-19T06:27,-109.99881,20.2488,3270.0,,US028034,11701946,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,322.16,9.9833,34.625401,3.8,2.71,43.0,27.1,,7.3735,,,2.3692,,,2283.1949682540007,0.158,1.7907,9.05,,,,7.504,0.241,0.143,,,,34.793859,9.94223,26.675353,-16.259999999999998,0.00029736110155146396,0.0065855719624598845,0.03946180635983198,0.00016355347698632366,0.0014256085219516935,0.0009190230002293227,0.0731717170502321,0.14634202029058033,0.07317032269522741,0.0731717170502321,0.14634202029058033,0.07317032269522741,0.04638191119322612,0.027537983623551063,0.8999999999997347,0.0,10.799999999996816,5.999999999998231,10.390302750104038,0.0,13.71519963013733,8.312242200083228
3749,WOD_UNITED STATES,11701946,B,2007-12-19T06:27,-109.99881,20.2488,3270.0,,US028034,11701946,RONALD H. BROWN (NOAA ship;R/V;c.s.WTEC; built 04.1997; IMO9105786),,33RO20071215,,,,,,var2 = CTD: TYPE UNKNOWN,,,,396.17,8.9369,34.567699,5.4,2.84,49.8,30.7,,7.3433,,,2.3721,,,2289.7271562055607,0.086,1.826,8.71,,,,7.655,0.119,0.073,,,,34.73686,8.89106,26.803562,-14.739999999999998,0.00044557822631368765,0.005470055044550263,0.03755110611631881,6.0735542040591e-05,0.0018568925388780435,0.0009013245121916415,0.06081603222948662,0.12167453817944236,0.06085855107731754,0.06081603222948662,0.12167453817944236,0.06085855107731754,0.03064733384824018,0.013854962191164121,1.2,0.0,14.399999999999999,8.0,11.4564392373896,0.0,15.122499793354269,9.16515138991168
